dataset_index,neighbor_index,episode,neighbor_episode,task_id,neighbor_task_id,s0_distance,pair_reliability_distance,effective_mask_hamming,safe_mask_hamming,policy_probability_tv,flight_standardized_distance,inflight_workload_standardized_distance,backlog_observation_distance,return_gap,mask_alias,flight_alias,close_s0_neighbor,flight_queue_change_gap,next_task_backlog_gap,realized_latency_gap
13176,1176,66,6,177,177,0.1928803741049635,0.0004216744252083431,0,0,0.01181448,0.0,0.0,0.19288038,176.30552509798878,False,False,False,3.713659949625146,3.466189588381597,0.10878931626172061
13177,34788,66,174,178,189,0.06891735328287565,0.007873158529050073,0,0,0.0020282115,0.0,0.0,0.044144504,108.05254773342597,False,False,False,0.6517569255384852,0.8863187064056255,0.02598419031511412
13178,40543,66,203,179,144,0.0853801622198388,0.02695019846317667,3,3,0.032077365,0.0,0.0,0.065280005,132.68253631890283,True,False,False,1.0317659205219125,0.6000172041301273,0.9917348150206635
13179,52779,66,264,180,180,0.0,0.018011565511031613,2,2,0.017991226,0.0,0.0,0.0,119.37060030571058,True,False,True,0.823439101588948,0.823439101588948,0.23634566124331968
13180,42580,66,213,181,181,0.02888377814435597,0.022212923750488157,0,0,0.0016891803,0.0,0.0,0.028883778,17.159019985470536,False,False,False,4.17411798247036,4.014235232098555,0.546409395675596
13181,46381,66,232,182,182,0.027483219280838966,0.007362918731301916,0,0,0.0013836706,0.0,0.0,0.02748322,112.59991903072654,False,False,False,0.1382731182202519,0.2513126867564892,0.306742177816659
13182,52582,66,263,183,183,0.16910522350483398,0.008372089019538186,7,7,0.12221685,0.0,0.0,0.16910522,255.10671437146857,True,False,False,0.8351610590993175,0.4491023898532871,0.0008687962727549348
13183,52583,66,263,184,184,0.14243503806724694,0.006226431574446301,8,8,0.33253866,0.0,0.0,0.14243504,273.00039676418635,True,False,False,1.357881510403673,0.9087791205503859,0.0
13184,7384,66,37,185,185,0.12957108863424027,0.018069725594982506,0,0,0.004967993,0.0,0.0,0.1295711,12.994584292437708,False,False,False,1.0530919600982964,0.0,0.291625604554838
13185,26585,66,133,186,186,0.0,0.026019017262108528,0,0,0.0,16.132207480215175,4.894998872673007,0.0,125.48868816073417,False,True,True,3.967266660775186,3.967266660775186,0.90600041566762
13186,11586,66,58,187,187,0.040853674830668874,0.0018237189926101976,8,8,0.18445997,0.0,0.0,0.04085367,176.22093637292102,True,False,False,0.13066703491024456,0.0,0.19536650148671697
13187,26587,66,133,188,188,0.0,0.003909662930503764,0,0,0.0,0.0,0.0,0.0,44.56389766229785,False,False,True,1.3560782467522539,1.3560782467522539,0.31481025218784
13188,54588,66,273,189,189,0.1191886776036294,0.007871609934201412,0,0,0.009357745,4.509803377492078,1.7040687992128305,0.11918868,37.13753306760725,False,True,False,0.09965649749183525,0.0,0.0
13189,35389,66,177,190,190,0.0,0.00778111835806382,5,5,0.29610693,0.0,0.0,0.0,164.2916642390866,True,False,True,1.2581418844309329,1.2581418844309329,0.22039355436430696
13190,52790,66,264,191,191,0.0074442799285121194,0.01132942273856781,5,5,0.24453643,0.0,0.0,0.0074442797,39.92814322119733,True,False,False,0.03933472660798176,0.016563541480317356,0.0
13191,11991,66,60,192,192,0.004123809281736612,0.0024310060108936604,0,0,0.00030420208,0.0,0.0,0.0041238093,136.01546154057732,False,False,False,0.36008714260979446,0.3766506840901118,0.13457507982769812
13192,56992,66,285,193,193,0.04964920018727789,0.001779395683451788,0,0,0.0028953901,4.071349281980973,1.3601178030003587,0.0496492,34.392665858316604,False,True,False,1.9262014544857122,1.9304594452801789,0.08853172256573316
13193,39,66,1,194,40,0.1292225195470911,0.02717469161948117,0,0,0.008705674,0.0,0.0,0.118266664,3.5947914026406806,False,False,False,3.652493195109609,4.269694261048098,0.45923932002980905
13194,1994,66,10,195,195,0.0716930206571431,0.005008052542171283,0,0,0.005794595,0.0,0.0,0.07169302,42.303379316774254,False,False,False,3.1153179731928407,3.4384458401466094,0.9218588161187427
13195,41995,66,210,196,196,0.2511573331394086,0.026550446183103486,10,10,0.39186418,0.0,0.0,0.25115734,39.76807431335365,True,False,False,2.949994552299274,2.2310432257193007,0.0
13196,40596,66,203,197,197,0.10577763855028058,0.012583864547293407,8,8,0.2039642,0.0,0.0,0.105777636,20.739329830159363,True,False,False,2.417182000035308,2.731449533462013,0.5122669400699351
13197,40245,66,202,198,46,0.11527973382006361,0.03863180399069295,2,2,1.0,17.433650957686442,5.510165410976076,0.01762983,64.79092493831999,True,True,False,5.347612627085014,5.477449867084919,0.38192564179321664
13198,20598,66,103,199,199,0.2480888376674639,0.007873310926993284,0,0,0.015814748,0.0,0.0,0.24808884,14.712889839442553,False,False,False,2.0193784498723746,0.12407988327632902,0.0
13199,35399,66,177,200,200,0.0,0.031728821254763756,3,3,0.6926923,0.0,0.0,0.0,0.0,True,False,True,0.0,,0.0
13400,26400,68,133,1,1,0.0,0.00024906445649260697,0,0,0.0,0.0,0.0,0.0,84.58363621755461,False,False,True,0.34119848750390813,0.34119848750390813,0.18760131308046368
13401,20401,68,103,2,2,0.0,0.0077292435680372164,0,0,0.0,13.318825650386147,1.220191548910758,0.0,32.44245133279975,False,True,True,1.7675256071024168,1.7675256071024168,0.053428727199552384
13402,7002,68,36,3,3,0.07031136352495439,0.0005211310204187728,7,7,0.065354586,8.741579245967783,1.220191548910758,0.07031136,400.40811020805165,True,True,False,1.2020577163720896,0.5137625714419509,0.2585732147970188
13403,6203,68,32,4,4,0.0,0.02055335223193656,0,0,0.0,0.0,0.0,0.0,200.91980635633297,False,False,True,1.0644465404030448,1.0644465404030448,0.27626399698130566
13404,2004,68,11,5,5,0.08408857107682052,0.0002967054894453279,0,0,0.00557049,0.0,0.0,0.08408857,179.56299291187725,False,False,False,1.9091365929478923,2.955683598397067,0.44973410284950255
13405,19805,68,100,6,6,0.023910947144031525,0.023222559302877966,2,2,0.022743488,0.0,0.0,0.023910947,36.60379973040011,True,False,False,0.15763176811200347,0.2699902707840147,0.11665472569576085
13406,43406,68,218,7,7,0.0,0.019088998724224322,0,0,0.0,0.0,0.0,0.0,145.04274780541976,False,False,True,0.0,0.0,1.7763568394002505e-15
13407,35007,68,176,8,8,0.0,0.010822574217364394,10,10,0.44022748,9.842382831893374,5.924767135956638,0.0,82.76819261906093,True,True,True,0.0,0.0,0.0
13408,20408,68,103,9,9,0.0,0.00839239756528102,0,0,0.0,0.0,0.0,0.0,132.04275097655642,False,False,True,0.26009547936546573,0.26009547936546573,0.36773801999301625
13409,13609,68,69,10,10,0.03899942338466644,0.00188399232760366,2,2,0.021007152,0.0,0.0,0.038999423,103.56935584556368,True,False,False,1.2895950891703638,1.0586010198157059,0.09398542777311647
13410,35810,68,180,11,11,0.03539538584453712,0.016503537878041593,4,4,0.6485263,8.147032457299407,2.2811877527323396,0.035395384,16.682033754110876,True,True,False,0.3014078659809343,0.05222965954230352,0.0
13411,35811,68,180,12,12,0.02929288647820692,0.005774825290519301,4,4,0.05453533,0.0,0.0,0.029292887,24.804292668555547,True,False,False,1.0356982769587897,0.9834686174164862,0.3318205209094316
13412,59012,68,296,13,13,0.051465425917271275,0.001490715134457428,0,0,0.0036643133,24.075608803946015,6.499495551729192,0.051465426,67.8306840443895,False,True,False,0.20162149438194676,0.5970132945445946,0.4244699179488496
13413,19013,68,96,14,14,0.0,0.0014593372836278564,0,0,0.0,0.0,0.0,0.0,93.18726412198055,False,False,True,0.5008795441533835,0.5008795441533835,0.11230115946840868
13414,13014,68,66,15,15,0.0,0.0010882467319224467,0,0,0.0,0.0,0.0,0.0,111.62034952152169,False,False,True,0.0,0.0,0.05496698240170872
13415,20215,68,102,16,16,0.0,0.00030032997456497386,0,0,0.0,8.727784462192718,1.8992975829365513,0.0,42.97831071220105,False,True,True,0.6106566156677534,0.6106566156677534,0.001231381984013069
13416,12637,68,64,17,38,0.08729937476456023,0.004501024344837055,0,0,0.0041301516,6.256198700678199,1.4516649335569434,0.08440448,19.403420963279245,False,True,False,0.40363509294819705,0.0,0.32760595817917704
13417,7217,68,37,18,18,0.0,0.05471071240270986,0,0,0.0,0.0,0.0,0.0,85.14365370131065,False,False,True,0.0,0.0,0.6899917761663694
13418,418,68,3,19,19,0.0,0.00807111244903884,0,0,0.0,23.207869621235947,10.138683080761803,0.0,15.23495616830121,False,True,True,3.0136879185813497,3.0136879185813497,0.034273559788275065
13419,55275,68,277,20,76,0.18597779719882662,0.0025298840929008147,8,8,0.2812019,0.0,0.0,0.13945441,6.696030395824721,True,False,False,1.4299040068547102,1.2403863502612582,0.028255996880332646
13420,21220,68,107,21,21,0.0,0.06144075232972463,0,0,0.0,0.0,0.0,0.0,89.62254148248053,False,False,True,0.06756590377800009,0.06756590377800009,0.5880546443538961
13421,54446,68,273,22,47,0.09502257352861028,0.021042399763510425,0,0,0.00086759217,14.67879605598567,9.56515598860739,0.01616326,278.8003694847073,False,True,False,11.635303214709248,11.740198932656007,0.24791192291762343
13422,7222,68,37,23,23,0.05724335042011528,0.004700767651866241,0,0,0.0035499986,0.0,0.0,0.05724335,85.12746542257628,False,False,False,0.37178907101405256,0.0,0.0
13423,19023,68,96,24,24,0.0,0.00829904794385683,0,0,0.0,0.0,0.0,0.0,65.70428451358225,False,False,True,5.053312738395491,5.053312738395491,1.413504115338668
13424,55224,68,277,25,25,0.0,0.008825855758213303,8,7,1.0,19.655694872817012,13.542398414907172,0.0,57.27231941901897,True,True,True,5.354483275104678,5.354483275104678,0.0
13425,23825,68,120,26,26,0.2096537547500418,0.001752552562340019,13,13,0.6243726,11.867720778945413,7.496731162424802,0.20965376,121.63915779481144,True,True,False,4.442815160960053,7.733016585161239,0.8117017530930042
13426,6351,68,32,27,152,0.4114045569969318,0.01685164526683443,1,1,0.020811912,13.583533223561378,3.4657914340487634,0.40571555,232.65256748110414,True,True,False,4.041158874495538,7.683914827520124,0.7545920484126967
13427,40746,68,204,28,147,0.40403037159497013,0.0023525246390236447,0,0,0.012888063,13.019290949225766,9.602300236851177,0.23888399,146.59101902277553,False,True,False,11.907589427111203,11.6820234341918,0.13877799042107597
13428,11228,68,57,29,29,0.0,0.03551500410402507,2,2,0.01803165,0.0,0.0,0.0,8.397218955935188,True,False,True,0.0,0.0,0.0
13429,49229,68,247,30,30,0.0,0.046540170208386855,7,7,0.7359965,21.258407136996045,8.334884700811134,0.0,40.65966687307426,True,True,True,0.0,0.0,0.7334456906319318
13430,55230,68,277,31,31,0.0,0.00998511091893544,11,11,0.1798517,0.0,0.0,0.0,20.676851223227175,True,False,True,0.39783531835237174,0.39783531835237174,0.21653855446494674
13431,11831,68,60,32,32,0.0904616191983223,0.03388578502301917,8,8,0.13229942,0.0,0.0,0.09046162,45.07433881161023,True,False,False,1.6948191953381415,2.0926545136905133,0.28560205616075507
13432,20432,68,103,33,33,0.0068534910678863525,0.00908084861565013,0,0,0.0005676807,13.55852928970866,10.960738465688435,0.006853491,177.34906247773313,False,True,False,5.750240656333611,5.814512487902329,0.06154574509375266
13433,42433,68,213,34,34,0.0,0.0015285726385476542,9,9,0.24634987,0.0,0.0,0.0,7.841921869605699,True,False,True,0.36026515865157793,0.36026515865157793,0.0772941510960905
13434,54434,68,273,35,35,0.0,0.004726494997590699,0,0,0.0,7.107055425496881,2.851180377520169,0.0,55.91474318853625,False,True,True,0.4941304104512222,0.4941304104512222,0.6165421683619883
13435,44435,68,223,36,36,0.06813805550336838,0.00171826648563635,0,0,0.0058395118,10.157382780266571,5.606482965835332,0.068138056,2.3999271897033623,False,True,False,1.4492448280490517,1.795070714967826,0.280185447645394
13436,20335,68,102,37,136,0.12859919321100768,0.0004876461456764893,0,0,0.005141571,0.0,0.0,0.09682016,103.87800960781078,False,False,False,0.9755214596685475,0.7253921749641732,0.21822145695063
13437,57616,68,289,38,17,0.06783959369065679,0.0054790218525084975,0,0,0.0046891104,0.0,0.0,0.064071424,94.47779000637462,False,False,False,1.3938050214068567,1.2650228669126058,0.1732547715716919
13438,23838,68,120,39,39,0.0,0.0026554175864680852,9,9,0.73217374,0.0,0.0,0.0,37.14444846814706,True,False,True,0.5515321080023521,0.5515321080023521,0.11273896023813279
13439,46239,68,232,40,40,0.0,0.013643546240732461,0,0,0.0,0.0,0.0,0.0,244.2768310410508,False,False,True,0.721155790679656,0.721155790679656,0.0
13440,23840,68,120,41,41,0.0,0.00022262002032220614,0,0,0.0,15.782658537125682,9.659075253986364,0.0,49.40871055938646,False,True,True,3.2596866674757283,3.2596866674757283,0.0
13441,56794,68,284,42,195,0.10101333051674531,0.009941687719177196,0,0,0.005595122,7.806254480390453,6.97739661015526,0.060536824,153.6894654012799,False,True,False,2.8127380033801037,2.8327454327213246,0.04413007760562948
13442,12463,68,63,43,64,0.15447065808126284,0.0019019625672422596,0,0,0.0070750355,28.314508665529168,4.2866150149266184,0.13430583,19.214442985176618,False,True,False,2.376378040282646,0.7660481156639436,0.1605574594014172
13443,20378,68,102,44,179,0.08541609867847202,0.008999329184175118,0,0,0.0042781765,5.84469256860469,2.883808737129405,0.06227418,25.86018915844255,False,True,False,2.5327797223776836,3.074560848455329,1.3043837930206905
13444,54444,68,273,45,45,0.10953644321339918,0.00025790814979094207,0,0,0.0053317747,0.0,0.0,0.10953645,354.8575809191867,False,False,False,2.219573810642685,1.3589248176556954,0.3898999849463678
13445,11445,68,58,46,46,0.0,0.011961690054503699,2,2,0.51941574,0.0,0.0,0.0,168.8766632808491,True,False,True,3.4844024086795287,3.4844024086795287,0.0
13446,1846,68,10,47,47,0.005686278943384815,0.05086662350266153,0,0,0.00035643764,0.0,0.0,0.005686279,236.28539437548213,False,False,False,4.337529201935885,4.269935049582832,0.5851991288818112
13447,47,68,1,48,48,0.1501131187664276,0.006537433818274364,7,7,0.07363974,0.0,0.0,0.15011312,22.364588711402178,True,False,False,0.1413369805703013,0.0,0.0
13448,56848,68,285,49,49,0.0,0.006214773824260247,0,0,0.0,0.0,0.0,0.0,187.35335304256807,False,False,True,2.852691552774015,2.852691552774015,0.04308999707568262
13449,13649,68,69,50,50,0.0410911699365562,0.0010053443417891359,0,0,0.0024731532,0.0,0.0,0.04109117,262.9921737522157,False,False,False,0.27644175185702125,0.0,0.0
13450,19650,68,99,51,51,0.0,0.009841778489416569,8,8,0.1556221,0.0,0.0,0.0,4.632743741862839,True,False,True,0.0,0.0,0.1108605201737447
13451,12651,68,64,52,52,0.0,0.0021036125483076145,0,0,0.0,14.36910827137199,5.883448024101977,0.0,27.007330951998426,False,True,True,0.0,0.0,0.5004795736454355
13452,40452,68,203,53,53,0.0,0.00013984875418552824,0,0,0.0,0.0,0.0,0.0,7.572124012364554,False,False,True,0.0,0.0,0.004965226397700917
13453,35853,68,180,54,54,0.0,0.009597352812099117,7,7,0.067172006,0.0,0.0,0.0,33.37928192645904,True,False,True,0.0,0.0,0.027876032511741755
13454,20254,68,102,55,55,0.0,0.004256837623545216,0,0,0.0,9.940486210552754,5.031494783859122,0.0,43.06665091994222,False,True,True,1.329736068913931,1.329736068913931,0.0
13455,35355,68,177,56,156,0.13873484482342782,0.008588104875970908,0,0,0.007473872,10.46575565207519,6.133106341935997,0.08630417,27.54741672070122,False,True,False,1.3482934732998482,0.7986127986249763,0.013255453322756239
13456,20463,68,103,57,64,0.13129487108014481,0.002410346093855654,0,0,0.011208356,0.0,0.0,0.11929859,53.88404462221729,False,False,False,0.10782812567143862,0.698684796642028,0.25390912558992795
13457,44041,68,221,58,42,0.19010575055054366,0.003464836408381574,0,0,0.012629249,6.11923493511582,1.2442842287630944,0.15089323,189.39073781446893,False,True,False,0.16608137502521458,0.7580539687693699,0.8076283334414285
13458,43458,68,218,59,59,0.19971167056701503,0.023878697465693394,0,0,0.015356636,17.704215054640745,6.798885300403765,0.19971168,103.15648884651785,False,True,False,4.9223176627918965,5.945596527028211,0.24372864585780007
13459,42754,68,214,60,155,0.2609838353849654,0.002741482059397845,5,5,0.061790477,15.974716568910514,4.70645311722721,0.16590177,58.23477573879666,True,True,False,8.113939560447799,7.878546865098082,0.19339544981306744
13460,11476,68,58,61,77,0.19095572025394938,0.011949310670313297,2,2,0.5172142,0.0,0.0,0.096012294,115.29581480403749,True,False,False,1.3379442658757377,0.8311552646687901,0.36362696181794263
13461,26461,68,133,62,62,0.012073245830833912,0.0009829447468939728,0,0,0.00078845676,0.0,0.0,0.012073246,7.9552173377127815,False,False,False,0.048883161074144255,0.0,0.032736686885300514
13462,19062,68,96,63,63,0.0,0.0006964022465040938,0,0,0.0,0.0,0.0,0.0,66.83529970099733,False,False,True,0.49459762576943045,0.49459762576943045,0.06583785577633705
13463,19863,68,100,64,64,0.061230007411451993,0.0023569905241610273,0,0,0.0052006254,0.0,0.0,0.061230004,108.09647059103486,False,False,False,0.00784287021959107,0.0,0.1158415743454384
13464,35264,68,177,65,65,0.0,0.009353386947872414,0,0,0.0,0.0,0.0,0.0,36.30471110060623,False,False,True,4.150365367709101,4.150365367709101,0.32641989002985383
13465,36465,68,183,66,66,0.0,0.0002630898097274515,0,0,0.0,0.0,0.0,0.0,169.84601935122254,False,False,True,0.0,0.0,0.02618085454581376
13466,1866,68,10,67,67,0.0,0.01641723156686575,1,1,0.008890057,0.0,0.0,0.0,232.75144229369812,True,False,True,1.4163573178320108,1.4163573178320108,0.0
13467,13667,68,69,68,68,0.11560456964270531,0.004941940829955307,0,0,0.008885782,11.578426710600258,6.508975841448297,0.11560457,127.89721850619668,False,True,False,0.5036021438885598,0.0,0.13604225366145783
13468,48468,68,243,69,69,0.0,0.011163182438268682,4,4,0.0433314,0.0,0.0,0.0,92.49849960709895,True,False,True,0.0,0.0,0.0
13469,20469,68,103,70,70,0.0,0.009794371554589352,6,6,0.42696592,0.0,0.0,0.0,17.813356069433667,True,False,True,1.3321839092791798,1.3321839092791798,0.0
13470,70,68,1,71,71,0.15491232247847486,0.009633891763061793,9,9,0.41036847,9.023125189562668,4.532140038811387,0.15491232,105.09905600432018,True,True,False,0.7568549771308954,0.5879799685260565,1.2961539128522759
13471,35871,68,180,72,72,0.3464062788830033,0.0019080376638933444,3,3,0.049647924,0.0,0.0,0.34640628,103.57331824638595,True,False,False,0.19364497285642912,1.1237709937898048,0.7117685441546513
