trial_id,policy,server_id,selection_count,primary_count,backup_count,utilization,mean_queue_length,p95_queue_length,mean_waiting_time,busy_time,observation_time,replica_wait_count
4,Max-Reliability,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8226.48525010993,0
4,Max-Reliability,4,400,400,0,0.09200249193263048,0.4193658603412196,3.0,8.624767661241762,756.8571428571424,8226.48525010993,400
4,Max-Reliability,5,400,400,0,0.08586899247045514,0.19484983627310087,1.0,4.007323260217499,706.3999999999999,8226.48525010993,400
4,Max-Reliability,6,800,800,0,0.15153351612433255,0.3384294173547982,3.0,3.4801057625906835,1246.588235294117,8226.48525010993,800
4,Max-Reliability,7,3000,2400,600,0.5366812029403449,0.9759689599169488,5.0,2.6762647511073028,4415.000000000002,8226.48525010993,3000
4,Max-Reliability,8,3400,0,3400,0.5474148269991517,0.7951956094430266,4.0,1.924019103539775,4503.3,8226.48525010993,3400
5,Max-Reliability,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8427.52222658347,0
5,Max-Reliability,2,200,200,0,0.05715041155478742,0.7586467821280494,1.0,31.967563092550808,481.63636363636374,8427.52222658347,200
5,Max-Reliability,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8427.52222658347,0
5,Max-Reliability,4,600,600,0,0.1347116843791417,0.6184508685948026,5.0,8.686680735220918,1135.2857142857138,8427.52222658347,600
