episode,task,C_i,j,k,f_j,f_k,lambda_j_0,lambda_k_0,distance_km,rho_jk,Z_j,Z_k,lambda_j_eff,lambda_k_eff,t_ij,t_ik,p_ij,p_ik,joint_failure,joint_success
256,131,35.57338683031903,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,-2.2703209058436147,-0.8915784696285856,0.00017865104221133013,7.880686246657474e-05,2.3890790349441926,0.8860121252881452,0.00042672038846421485,6.982139807401958e-05,2.979421410926022e-08,0.9999999702057859
256,151,54.10473410883696,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,-2.2703209058436147,-0.8915784696285856,0.00017865104221133013,7.880686246657474e-05,3.633628885751307,1.3475649840308084,0.0006489409341413636,0.00010619172962037272,6.891216021793178e-08,0.9999999310878398
256,171,10.60510472593611,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,-2.2703209058436147,-0.26633562950596096,0.00017865104221133013,0.00024089814368227088,0.7122300017418476,0.1882006162544119,0.00012723253735945976,4.5336151381174354e-05,5.768233574339389e-09,0.9999999942317664
256,191,30.99292366373328,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,-2.2703209058436147,-0.26633562950596096,0.00017865104221133013,0.00024089814368227088,2.0814589431654316,0.5500075184335985,0.00037178568008588704,0.00013248701302238637,4.925677423907569e-08,0.9999999507432258
257,11,60.20629815197702,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,0.5394014736813331,1.1294024531291664,0.0016912316371903383,0.0007358046556184949,4.04340484566669,1.068434749813257,0.006815005995300697,0.0007858503209082367,5.355574648398609e-06,0.9999946444253516
257,31,52.04782177376918,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,0.5394014736813331,1.1294024531291664,0.0016912316371903383,0.0007358046556184949,3.495488366270596,0.9236525603153359,0.005894240911932351,0.0006793969593544159,4.004529353269238e-06,0.9999959954706468
257,51,36.20911811232581,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,0.5394014736813331,1.1294024531291664,0.0016912316371903383,0.0007358046556184949,2.431774218423493,0.6425752992426941,0.004104247950761258,0.00047269813978294435,1.940070371532808e-06,0.9999980599296284
257,71,57.19324236092296,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,0.5394014736813331,1.1294024531291664,0.0016912316371903383,0.0007358046556184949,3.8410505279330396,1.0149643719773374,0.0064750520897045565,0.0007465367128923987,4.833864102855097e-06,0.9999951661358971
257,91,51.18970735828495,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,0.5394014736813331,1.1294024531291664,0.0016912316371903383,0.0007358046556184949,3.4378581167417694,0.908424265453149,0.005797344577374342,0.0006681994590406017,3.873782510473501e-06,0.9999961262174896
257,111,32.10974931541395,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,0.5394014736813331,1.1294024531291664,0.0016912316371903383,0.0007358046556184949,2.156464023869305,0.5698269621191473,0.0036404376624253098,0.0004191934454901223,1.5260476068040725e-06,0.9999984739523932
257,131,35.57338683031903,1,8,14.89,56.35,0.001512760101333253,0.0004105274135071343,1.836574891644758,0.025396350832529932,0.5394014736813331,1.1294024531291664,0.0016912316371903383,0.0007358046556184949,2.3890790349441926,0.6312934663765578,0.004032334266643367,0.0004644008041708385,1.872619276114808e-06,0.9999981273807239
257,151,54.10473410883696,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,-1.1860718571615942,0.1333296135584123,0.0008900222620971021,0.001673907562754193,4.717064874353701,4.692518136065652,0.004189492238938706,0.007824072941744304,3.277889286632809e-05,0.9999672211071337
257,171,10.60510472593611,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,-1.1860718571615942,0.1333296135584123,0.0008900222620971021,0.001673907562754193,0.9245950066204106,0.91978358420955,0.0008225716416247162,0.0015384480713247673,1.2654837555839922e-06,0.9999987345162444
257,191,30.99292366373328,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,-1.1860718571615942,0.1333296135584123,0.0008900222620971021,0.001673907562754193,2.7020857596977574,2.6880246022318546,0.0024020269853835285,0.00448939710464781,1.0783652993466721e-05,0.9999892163470065
258,11,60.20629815197702,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,0.01729477929195955,0.04291676096719144,0.0023307369524785365,0.0015571083339675153,5.249023378550743,5.221708426017088,0.012159560494544456,0.008097800437003984,9.846569428649846e-05,0.9999015343057135
258,31,52.04782177376918,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,0.01729477929195955,0.04291676096719144,0.0023307369524785365,0.0015571083339675153,4.5377351154114365,4.514121576215888,0.010520534855219267,0.007004330850730277,7.368930685259549e-05,0.9999263106931474
258,51,36.20911811232581,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,0.01729477929195955,0.04291676096719144,0.0023307369524785365,0.0015571083339675153,3.156854238214979,3.1404265492043204,0.0073307945059748305,0.004878047842871069,3.57599663264016e-05,0.9999642400336736
258,71,57.19324236092296,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,0.01729477929195955,0.04291676096719144,0.0023307369524785365,0.0015571083339675153,4.986333248554748,4.960385287157239,0.011554558542560382,0.007694104934965962,8.890198590366694e-05,0.9999110980140963
258,91,51.18970735828495,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,0.01729477929195955,0.04291676096719144,0.0023307369524785365,0.0015571083339675153,4.462921304122489,4.439697082245009,0.010347982976572849,0.006889248893682324,7.128983027319803e-05,0.9999287101697268
258,111,32.10974931541395,2,3,11.47,11.53,0.003165619220516837,0.002071964229127699,1.4783709335735,0.05198802542815817,0.01729477929195955,0.04291676096719144,0.0023307369524785365,0.0015571083339675153,2.79945504057663,2.784887191276145,0.006503553067177826,0.004326982573282349,2.8140760786095422e-05,0.999971859239214
258,131,35.57338683031903,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,0.01729477929195955,-0.977640866763127,0.0023307369524785365,0.0007933446311705711,3.101428668728773,2.635065691134743,0.007202550809619964,0.002088331613788321,1.5041314555646039e-05,0.9999849586854443
258,151,54.10473410883696,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,0.01729477929195955,-0.977640866763127,0.0023307369524785365,0.0007933446311705711,4.717064874353701,4.007758082136071,0.010934021659233168,0.0031744839942646668,3.470987675017889e-05,0.9999652901232499
258,171,10.60510472593611,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,0.01729477929195955,-0.977640866763127,0.0023307369524785365,0.0007933446311705711,0.9245950066204106,0.7855633130323044,0.002152667428962611,0.0006230282740734811,1.3411726729207737e-06,0.9999986588273271
258,191,30.99292366373328,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,0.01729477929195955,-0.977640866763127,0.0023307369524785365,0.0007933446311705711,2.7020857596977574,2.295772123239502,0.006278061230877591,0.001819680857939948,1.142406784680286e-05,0.9999885759321532
259,11,60.20629815197702,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,1.0704851037942205,2.073322928888054,0.005412638953970719,0.009109096015227237,5.249023378550743,4.4597257890353355,0.028011269193175998,0.03980997405316916,0.0011151278997766731,0.9988848721002234
259,31,52.04782177376918,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,1.0704851037942205,2.073322928888054,0.005412638953970719,0.009109096015227237,4.5377351154114365,3.8553942054643837,0.024261951817384133,0.034509634561107484,0.000837271090957124,0.9991627289090429
259,51,36.20911811232581,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,1.0704851037942205,2.073322928888054,0.005412638953970719,0.009109096015227237,3.156854238214979,2.6821568972093193,0.016941758853945575,0.02413597869096547,0.000408905930686306,0.9995910940693137
259,71,57.19324236092296,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,1.0704851037942205,2.073322928888054,0.005412638953970719,0.009109096015227237,4.986333248554748,4.236536471179479,0.026628267121494225,0.037855871187277325,0.0010080362500916973,0.9989919637499083
259,91,51.18970735828495,2,4,11.47,13.5,0.003165619220516837,0.002388379573547085,0.60420632526679,0.29867099860174734,1.0704851037942205,2.073322928888054,0.005412638953970719,0.009109096015227237,4.462921304122489,3.791830174687774,0.023866756296630903,0.03395044328152621,0.000810286955962776,0.9991897130440373
259,111,32.10974931541395,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,1.0704851037942205,-0.8090641466331463,0.005412638953970719,0.0006499835730805224,2.79945504057663,3.020672560245903,0.015038218827099109,0.0019614613593131,2.949688514224967e-05,0.9999705031148578
259,131,35.57338683031903,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,1.0704851037942205,-0.8090641466331463,0.005412638953970719,0.0006499835730805224,3.101428668728773,3.3465086387882437,0.016646798519745102,0.0021728116621815056,3.617035796168798e-05,0.9999638296420383
259,151,54.10473410883696,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,1.0704851037942205,-0.8090641466331463,0.005412638953970719,0.0006499835730805224,4.717064874353701,5.089815061979017,0.025208589759624582,0.003302829798294321,8.325968143106515e-05,0.9999167403185689
259,171,10.60510472593611,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,1.0704851037942205,-0.8090641466331463,0.005412638953970719,0.0006499835730805224,0.9245950066204106,0.9976580174916377,0.004991997308124208,0.0006482511173171724,3.236067832635835e-06,0.9999967639321674
259,191,30.99292366373328,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,1.0704851037942205,-0.8090641466331463,0.005412638953970719,0.0006499835730805224,2.7020857596977574,2.9156089994104684,0.014518982765088574,0.0018933033908168167,2.7488839300353116e-05,0.9999725111606996
260,11,60.20629815197702,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,-1.4942680120217424,0.49316635662634983,0.0006955407162861656,0.0018422289309465135,5.249023378550743,5.663809797928224,0.0036442530136858104,0.010379788564669276,3.782657575821752e-05,0.9999621734242418
260,31,52.04782177376918,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,-1.4942680120217424,0.49316635662634983,0.0006955407162861656,0.0018422289309465135,4.5377351154114365,4.8963143719444195,0.00315120403376838,0.008979572642276073,2.8296465531856548e-05,0.9999717035344682
260,51,36.20911811232581,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,-1.4942680120217424,0.49316635662634983,0.0006955407162861656,0.0018422289309465135,3.156854238214979,3.406314027500076,0.0021933118268176715,0.006255562237464127,1.3720398638824085e-05,0.9999862796013612
260,71,57.19324236092296,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,-1.4942680120217424,0.49316635662634983,0.0006955407162861656,0.0018422289309465135,4.986333248554748,5.380361463868575,0.003462190548138772,0.009862896984567557,3.4147228717236194e-05,0.9999658527712828
260,91,51.18970735828495,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.4942680120217424,-0.5394398494369462,0.0006955407162861656,0.0018025304126664018,4.462921304122489,4.316164195470907,0.0030993306084605697,0.007749831227623346,2.4019289134176587e-05,0.9999759807108658
260,111,32.10974931541395,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.4942680120217424,-0.5394398494369462,0.0006955407162861656,0.0018025304126664018,2.79945504057663,2.7073987618392876,0.0019452405266239675,0.004868279932054793,9.46997541878316e-06,0.9999905300245813
260,131,35.57338683031903,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.4942680120217424,-0.5394398494369462,0.0006955407162861656,0.0018025304126664018,3.101428668728773,2.999442397160121,0.0021548448988517907,0.005391996859646138,1.1618916927633355e-05,0.9999883810830724
260,151,54.10473410883696,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.4942680120217424,-0.5394398494369462,0.0006955407162861656,0.0018025304126664018,4.717064874353701,4.561950599396034,0.003275534375360313,0.008189337863970414,2.682445768487489e-05,0.9999731755423151
260,171,10.60510472593611,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.4942680120217424,-0.5394398494369462,0.0006955407162861656,0.0018025304126664018,0.9245950066204106,0.8941909549693179,0.0006428867328919009,0.0016105081287517808,1.0353743091890812e-06,0.9999989646256908
260,191,30.99292366373328,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.4942680120217424,-0.5394398494369462,0.0006955407162861656,0.0018025304126664018,2.7020857596977574,2.6132313375829073,0.0018776456784279415,0.004699352289609478,8.82371851799569e-06,0.999991176281482
261,11,60.20629815197702,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-0.40405850253062525,0.6916319169202835,0.001663796236256704,0.0048261491662886825,5.249023378550743,5.0764163703184675,0.008695280803975473,0.024201864784167314,0.00021044201027818006,0.9997895579897218
261,31,52.04782177376918,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-0.40405850253062525,0.6916319169202835,0.001663796236256704,0.0048261491662886825,4.5377351154114365,4.388517856135682,0.0075214379524369485,0.02095692828138859,0.00015762623574213538,0.9998423737642579
261,51,36.20911811232581,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-0.40405850253062525,0.6916319169202835,0.001663796236256704,0.0048261491662886825,3.156854238214979,3.0530453720342168,0.005238592663692042,0.014626431526948128,7.662191689306445e-05,0.9999233780831069
261,71,57.19324236092296,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.40405850253062525,0.7901984409713319,0.001663796236256704,0.0003026029677147048,4.986333248554748,1.424489224431456,0.00826192364333322,0.0004309617760751674,3.560573287128302e-06,0.9999964394267129
261,91,51.18970735828495,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.40405850253062525,0.7901984409713319,0.001663796236256704,0.0003026029677147048,4.462921304122489,1.2749615780394756,0.0073978915562590295,0.00038573274322580795,2.853609004082837e-06,0.9999971463909959
261,111,32.10974931541395,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.40405850253062525,0.7901984409713319,0.001663796236256704,0.0003026029677147048,2.79945504057663,0.799744690296736,0.004646892390903295,0.0002419758358217041,1.1244356702623416e-06,0.9999988755643298
